,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP
1936-12-09,1.4,-3.0,3.0,0.0,,,85.0,,,5.7,1016.4
1936-12-10,4.2,0.5,5.5,0.0,,,83.0,,,6.8,1012.9
1936-12-11,3.5,2.5,5.0,0.0,,,77.0,,,6.1,1003.4
1936-12-12,2.5,1.5,4.0,0.0,,,88.0,,,6.5,1000.4
1936-12-13,1.3,0.4,2.7,0.0,,,85.0,,,5.9,1000.1
1936-12-14,2.0,-0.3,4.3,0.0,,,84.0,,,5.9,1000.0
1936-12-15,1.9,-0.3,3.9,1.2,,,82.0,,,5.6,998.9
1936-12-16,3.8,0.7,6.9,0.0,,,84.0,,,6.7,999.8
1936-12-17,6.5,4.2,9.0,5.1,,,76.0,,,7.5,1003.3
1936-12-18,9.7,5.2,13.4,0.9,,,82.0,,,10.1,1006.5
1936-12-19,6.7,5.0,11.0,2.4,,,84.0,,,8.5,1011.3
1936-12-20,3.3,0.5,7.7,0.0,,,77.0,,,6.1,1018.3
1936-12-21,1.7,0.0,5.6,0.0,,,84.0,,,5.9,1014.8
1936-12-22,-0.8,-2.1,3.2,0.0,,,86.0,,,5.1,1011.8
1936-12-23,1.9,-3.4,3.3,1.0,,,87.0,,,6.0,1014.9
1936-12-24,2.5,1.2,3.8,0.0,,,75.0,,,5.5,1014.5
1936-12-25,4.9,2.3,6.5,2.5,,,81.0,,,7.1,1005.7
1936-12-26,0.4,-1.8,4.8,0.0,,,87.0,,,5.6,1019.4
1936-12-27,-0.6,-2.5,5.0,0.0,,,83.0,,,4.9,1016.5
1936-12-28,-3.8,-5.5,0.0,0.0,,,81.0,,,3.9,1013.1
1936-12-29,-3.4,-6.2,-0.5,0.0,,,83.0,,,4.0,1010.6
1936-12-30,-0.1,-4.5,1.0,0.0,,,86.0,,,5.1,1014.9
1936-12-31,1.0,-0.5,3.5,0.0,,,87.0,,,5.9,1017.3
1937-01-01,0.4,-1.0,3.4,0.0,,,87.0,,,5.5,1012.8
1937-01-02,3.4,-1.2,5.5,2.5,,,83.0,,,6.3,1004.8
1937-01-03,7.1,2.4,8.0,1.2,,,81.0,,,8.1,1004.2
1937-01-04,7.1,4.2,11.2,0.0,,,80.0,,,8.5,1008.3
1937-01-05,4.3,1.7,8.4,1.7,,,85.0,,,7.3,1000.3
1937-01-06,4.9,2.3,6.0,7.1,,,67.0,,,5.7,996.7
1937-01-07,5.6,5.0,8.1,3.9,,,80.0,,,7.3,988.4
1937-01-08,2.0,-0.4,5.5,0.1,,,88.0,,,6.7,1011.0
1937-01-09,-1.9,-3.0,0.2,0.0,,,83.0,,,4.4,1023.7
1937-01-10,-3.6,-6.4,0.8,0.0,,,84.0,,,4.0,1020.3
1937-01-11,-2.6,-7.3,0.5,0.0,,,80.0,,,4.0,1017.7
1937-01-12,-2.9,-6.4,-1.4,0.0,,,94.0,,,4.5,1016.2
1937-01-13,-2.7,-4.5,-0.2,0.0,,,77.0,,,3.9,1018.8
1937-01-14,-1.0,-5.2,1.6,0.0,,,55.0,,,2.9,1011.2
1937-01-15,-2.0,-3.5,-0.4,0.0,,,58.0,,,3.1,1004.3
1937-01-16,-2.6,-4.0,-1.4,0.2,,,75.0,,,3.7,1004.8
1937-01-17,-2.9,-4.2,-1.5,0.0,,,73.0,,,3.6,1004.7
1937-01-18,-2.9,-4.0,-1.0,2.0,,,66.0,,,3.2,997.8
1937-01-19,-3.5,-5.0,-1.6,2.5,,,84.0,,,4.0,988.6
1937-01-20,-5.8,-6.7,-3.8,0.7,,,84.0,,,3.5,995.6
1937-01-21,-1.3,-7.0,0.7,0.0,,,84.0,,,4.5,1002.9
1937-01-22,-0.1,-2.5,2.3,0.0,,,80.0,,,4.8,1010.0
1937-01-23,-1.7,-3.0,0.4,0.0,,,84.0,,,4.5,1010.3
1937-01-24,-1.8,-3.3,-0.3,0.0,,,68.0,,,3.6,1005.3
1937-01-25,-6.0,-7.2,-2.0,0.0,,,57.0,,,2.1,998.5
1937-01-26,-5.4,-7.1,-5.0,0.7,,,70.0,,,2.8,995.7
1937-01-27,-5.2,-6.8,-3.8,0.6,,,74.0,,,3.1,987.8
1937-01-28,-7.2,-8.4,-5.4,0.0,,,74.0,,,2.7,981.7
1937-01-29,-8.7,-10.0,-7.2,0.0,,,76.0,,,2.4,979.4
1937-01-30,-7.8,-9.0,-6.6,0.1,,,73.0,,,2.5,992.2
1937-01-31,-4.2,-8.2,-2.2,0.0,,,76.0,,,3.5,995.7
1937-02-01,-1.1,-5.0,0.6,0.0,,,77.0,,,4.3,992.2
1937-02-02,-0.1,-1.1,3.0,0.0,,,82.0,,,5.1,998.8
1937-02-03,4.8,-1.6,9.6,0.0,,,79.0,,,6.7,998.4
1937-02-04,5.9,1.0,7.5,0.0,,,74.0,,,6.5,994.5
1937-02-05,5.2,3.0,9.6,1.1,,,82.0,,,7.1,983.3
1937-02-06,5.7,4.2,9.8,0.4,,,84.0,,,8.0,984.8
1937-02-07,3.0,0.0,7.8,0.0,,,70.0,,,5.5,992.6
1937-02-08,1.3,-0.5,2.4,6.6,,,89.0,,,6.0,985.0
1937-02-09,3.0,0.4,4.7,5.4,,,94.0,,,7.1,985.6
1937-02-10,2.5,-0.2,8.0,0.8,,,75.0,,,5.6,988.3
1937-02-11,2.9,-0.5,6.5,0.5,,,79.0,,,6.0,985.1
1937-02-12,2.1,0.6,5.9,0.0,,,84.0,,,6.0,989.4
1937-02-13,0.6,0.2,2.0,0.0,,,84.0,,,5.5,996.5
1937-02-14,-0.5,-2.1,1.7,0.0,,,70.0,,,4.1,1007.2
1937-02-15,3.6,-0.7,5.2,3.1,,,88.0,,,6.8,1005.5
1937-02-16,8.1,4.5,11.0,1.1,,,79.0,,,8.7,997.2
1937-02-17,3.1,0.5,7.5,0.0,,,84.0,,,6.8,990.2
1937-02-18,1.0,-0.4,2.7,0.0,,,92.0,,,6.1,998.7
1937-02-19,2.3,0.3,4.6,7.3,,,86.0,,,6.3,989.0
1937-02-20,2.5,1.1,8.0,2.2,,,94.0,,,6.9,980.8
1937-02-21,2.2,1.0,5.4,2.2,,,84.0,,,6.0,985.2
1937-02-22,1.3,0.0,3.8,7.5,,,97.0,,,6.7,974.0
1937-02-23,0.8,-0.8,4.5,1.2,,,88.0,,,5.9,978.7
1937-02-24,-0.1,-2.2,3.0,0.5,,,75.0,,,4.7,987.1
1937-02-25,-3.1,-4.8,0.5,0.0,,,79.0,,,4.0,995.6
1937-02-26,2.8,-6.4,7.0,5.3,,,80.0,,,5.9,988.4
1937-02-27,8.5,3.0,11.7,0.0,,,61.0,,,6.5,982.1
1937-02-28,6.5,4.2,9.8,4.2,,,78.0,,,7.6,977.3
1937-03-01,2.6,0.0,8.0,0.0,,,68.0,,,4.9,985.7
1937-03-02,1.5,-2.6,5.6,0.7,,,78.0,,,5.2,990.1
1937-03-03,0.9,0.0,2.0,3.8,,,94.0,,,6.3,990.3
1937-03-04,1.7,0.1,4.0,0.2,,,87.0,,,6.1,987.4
1937-03-05,4.0,0.6,6.5,0.0,,,85.0,,,6.9,984.9
1937-03-06,3.7,2.6,5.1,2.5,,,86.0,,,6.8,990.7
1937-03-07,4.5,2.4,7.4,0.9,,,71.0,,,5.9,988.9
1937-03-08,3.4,1.2,8.0,1.4,,,92.0,,,7.5,986.2
1937-03-09,2.4,0.0,4.0,0.0,,,88.0,,,6.3,985.8
1937-03-10,1.5,-0.2,4.2,1.6,,,92.0,,,6.3,985.3
1937-03-11,4.5,-1.3,8.7,0.0,,,62.0,,,4.8,988.4
1937-03-12,7.4,3.9,10.0,0.0,,,67.0,,,6.8,979.1
1937-03-13,9.2,3.9,13.2,0.0,,,63.0,,,6.9,982.2
1937-03-14,7.8,5.0,12.7,2.1,,,68.0,,,7.2,977.2
1937-03-15,5.8,2.0,9.0,1.6,,,65.0,,,6.1,987.8
1937-03-16,2.8,1.2,6.5,0.1,,,70.0,,,5.3,1003.5
1937-03-17,6.1,-1.1,10.3,0.4,,,58.0,,,5.5,997.5
1937-03-18,9.6,5.0,13.6,1.2,,,70.0,,,8.3,994.3
1937-03-19,9.8,6.5,14.0,6.2,,,80.0,,,9.5,992.0
1937-03-20,6.8,5.8,9.8,8.3,,,96.0,,,9.7,983.5
1937-03-21,3.1,2.1,6.0,0.0,,,86.0,,,6.5,982.1
1937-03-22,7.1,0.8,12.2,4.4,,,73.0,,,7.1,983.8
1937-03-23,4.0,3.0,7.5,0.4,,,90.0,,,7.5,981.9
1937-03-24,4.9,1.2,8.6,0.0,,,70.0,,,5.7,993.8
1937-03-25,4.8,0.2,8.5,0.0,,,74.0,,,6.3,994.1
1937-03-26,4.6,1.5,9.2,0.2,,,70.0,,,6.0,988.1
1937-03-27,2.3,-0.7,6.5,0.0,,,62.0,,,4.5,992.4
1937-03-28,2.9,-0.6,6.7,1.3,,,71.0,,,5.5,997.7
1937-03-29,1.7,0.0,2.7,0.0,,,67.0,,,4.7,1006.8
1937-03-30,3.0,-0.7,6.3,0.0,,,60.0,,,4.5,1011.3
1937-03-31,5.1,1.5,7.9,2.5,,,70.0,,,6.1,1007.2
1937-04-01,5.9,3.0,9.4,0.6,,,88.0,,,8.0,999.0
1937-04-02,9.6,3.4,12.4,0.0,,,74.0,,,8.9,994.1
1937-04-03,7.6,6.2,9.8,0.0,,,70.0,,,7.3,989.4
1937-04-04,7.4,5.7,9.4,0.0,,,85.0,,,8.8,990.5
1937-04-05,9.4,5.8,12.5,0.0,,,77.0,,,8.9,994.7
1937-04-06,8.7,6.1,14.2,0.0,,,77.0,,,8.7,999.3
1937-04-07,10.3,4.0,16.6,0.0,,,71.0,,,8.4,1002.3
1937-04-08,9.9,8.0,12.6,7.0,,,84.0,,,10.3,999.6
1937-04-09,11.2,9.1,13.7,0.1,,,78.0,,,10.5,999.9
1937-04-10,10.7,5.7,15.8,1.0,,,78.0,,,10.0,990.6
1937-04-11,10.6,9.6,14.0,7.5,,,80.0,,,10.3,991.5
1937-04-12,9.9,3.5,17.1,0.0,,,71.0,,,8.4,993.3
1937-04-13,11.4,5.7,15.7,0.0,,,77.0,,,10.3,989.3
1937-04-14,12.9,10.0,14.5,6.4,,,74.0,,,10.9,981.6
1937-04-15,10.8,7.9,12.6,12.8,,,93.0,,,12.0,985.0
1937-04-16,11.2,9.2,15.0,2.6,,,77.0,,,10.1,987.4
1937-04-17,10.7,7.5,16.1,1.1,,,65.0,,,8.4,986.8
1937-04-18,8.5,7.2,10.4,0.8,,,68.0,,,7.6,991.6
1937-04-19,7.0,4.3,11.4,0.5,,,83.0,,,8.4,994.9
1937-04-20,9.8,2.9,15.0,2.1,,,68.0,,,7.6,996.1
1937-04-21,8.1,6.6,12.5,1.1,,,73.0,,,8.0,989.5
1937-04-22,7.6,3.9,13.2,0.7,,,71.0,,,7.5,1002.0
1937-04-23,8.0,3.0,13.7,3.0,,,78.0,,,8.4,994.4
1937-04-24,5.9,3.0,10.3,10.4,,,86.0,,,8.1,993.7
1937-04-25,6.3,4.2,8.5,6.7,,,92.0,,,8.8,991.3
1937-04-26,6.9,5.1,9.7,0.0,,,77.0,,,7.7,992.8
1937-04-27,7.7,4.4,10.7,0.0,,,78.0,,,8.1,998.4
1937-04-28,9.8,2.1,15.2,0.5,,,65.0,,,7.5,1005.3
1937-04-29,9.7,5.6,13.7,0.0,,,78.0,,,9.2,1008.2
1937-04-30,9.3,5.7,14.2,0.0,,,75.0,,,8.7,1007.9
1937-05-01,11.9,2.9,18.4,0.0,,,64.0,,,8.5,1006.0
1937-05-02,12.8,4.5,21.0,0.0,,,67.0,,,8.9,1004.7
1937-05-03,15.0,4.9,22.7,0.0,,,58.0,,,9.2,1000.3
1937-05-04,16.2,6.0,25.0,0.5,,,58.0,,,10.1,998.5
1937-05-05,14.7,10.5,23.0,6.3,,,75.0,,,12.8,1000.1
1937-05-06,10.5,7.7,16.0,0.0,,,63.0,,,7.9,1008.1
1937-05-07,10.6,4.2,18.4,0.0,,,65.0,,,8.0,1007.2
1937-05-08,11.7,6.0,16.0,2.2,,,79.0,,,10.8,1001.6
1937-05-09,11.3,7.9,15.8,4.4,,,93.0,,,12.3,998.2
1937-05-10,13.1,8.3,20.0,0.2,,,84.0,,,12.8,997.8
1937-05-11,17.3,8.6,25.6,0.1,,,67.0,,,12.7,994.9
1937-05-12,15.4,12.0,23.7,15.0,,,74.0,,,12.9,994.4
1937-05-13,14.0,9.0,20.5,25.0,,,85.0,,,13.9,995.7
1937-05-14,13.7,11.0,19.0,2.5,,,80.0,,,12.5,997.9
1937-05-15,16.1,9.5,23.8,0.0,,,68.0,,,12.3,1000.3
1937-05-16,15.9,11.5,24.5,24.0,,,75.0,,,13.9,1000.7
1937-05-17,17.5,12.5,25.7,0.0,,,80.0,,,16.0,997.3
1937-05-18,19.2,10.6,26.8,2.5,,,72.0,,,15.5,993.5
1937-05-19,16.9,15.0,23.5,0.2,,,82.0,,,15.6,995.4
1937-05-20,21.1,11.3,28.2,0.0,,,63.0,,,14.9,996.8
1937-05-21,22.8,18.0,29.3,0.3,,,60.0,,,16.7,991.6
1937-05-22,15.5,13.9,21.6,0.0,,,76.0,,,13.5,1006.4
1937-05-23,15.0,8.5,23.2,0.0,,,64.0,,,10.5,1009.4
1937-05-24,17.4,9.0,24.3,0.0,,,65.0,,,12.4,1007.1
1937-05-25,19.0,12.8,26.7,0.7,,,70.0,,,14.9,1005.0
1937-05-26,21.8,12.0,29.6,0.0,,,64.0,,,15.9,1004.4
1937-05-27,19.9,16.1,27.7,0.0,,,71.0,,,17.2,1005.8
1937-05-28,16.5,13.4,20.7,0.0,,,59.0,,,11.2,1009.8
1937-05-29,16.5,8.4,21.6,0.0,,,54.0,,,10.0,1011.1
1937-05-30,16.8,7.1,24.0,0.0,,,62.0,,,11.1,1008.6
1937-05-31,19.2,11.5,27.2,7.1,,,66.0,,,14.9,999.0
1937-06-01,16.0,14.7,18.8,0.2,,,74.0,,,13.6,997.2
1937-06-02,11.1,8.6,15.2,0.0,,,77.0,,,10.4,998.0
1937-06-03,11.3,6.3,16.0,0.1,,,60.0,,,8.0,1004.1
1937-06-04,15.3,9.4,19.0,0.0,,,67.0,,,11.6,1002.5
1937-06-05,17.9,14.3,23.6,0.0,,,68.0,,,13.9,1006.3
1937-06-06,21.1,11.2,28.3,0.0,,,64.0,,,16.0,1006.3
1937-06-07,24.5,15.6,31.1,0.0,,,55.0,,,16.8,1000.5
1937-06-08,21.5,18.0,29.4,4.3,,,70.0,,,17.9,1002.1
1937-06-09,22.9,14.5,31.3,0.0,,,70.0,,,18.9,1002.1
1937-06-10,25.3,16.8,33.2,0.0,,,57.0,,,18.0,999.2
1937-06-11,24.6,18.3,33.6,2.0,,,59.0,,,18.7,997.0
1937-06-12,22.8,18.5,27.1,42.0,,,68.0,,,18.9,1001.0
1937-06-13,20.7,18.5,25.0,0.0,,,78.0,,,18.8,1005.2
1937-06-14,20.7,16.5,28.2,1.4,,,69.0,,,16.8,1005.3
1937-06-15,16.7,15.8,18.8,0.0,,,84.0,,,16.3,1003.1
1937-06-16,13.6,12.5,18.7,2.6,,,90.0,,,14.3,1001.4
1937-06-17,14.4,9.0,18.5,0.0,,,64.0,,,10.4,1000.5
1937-06-18,13.6,11.5,19.8,7.3,,,80.0,,,12.5,999.8
1937-06-19,14.8,7.9,21.5,0.2,,,71.0,,,11.3,1000.6
1937-06-20,13.9,10.6,17.5,4.2,,,75.0,,,12.0,996.4
1937-06-21,13.1,10.5,17.9,0.3,,,72.0,,,10.9,999.3
1937-06-22,14.3,8.5,21.5,0.0,,,65.0,,,10.4,1003.5
1937-06-23,17.9,7.1,25.5,0.0,,,63.0,,,12.5,999.6
1937-06-24,21.9,10.7,30.0,0.0,,,55.0,,,14.1,993.4
1937-06-25,13.5,11.5,20.3,4.3,,,89.0,,,14.0,997.9
1937-06-26,15.0,10.7,20.2,0.0,,,70.0,,,12.0,1004.9
1937-06-27,18.5,8.6,26.6,0.0,,,66.0,,,13.9,1001.2
1937-06-28,20.2,12.1,28.2,9.8,,,72.0,,,16.7,994.6
1937-06-29,17.9,14.5,21.1,0.0,,,84.0,,,17.6,990.3
1937-06-30,14.3,12.0,18.0,0.0,,,77.0,,,12.7,1000.0
1937-07-01,16.5,10.8,20.0,0.9,,,73.0,,,13.7,1004.6
1937-07-02,19.1,14.0,25.0,0.0,,,75.0,,,16.7,1007.5
1937-07-03,19.9,11.6,27.8,0.0,,,69.0,,,15.3,1006.6
1937-07-04,22.0,12.7,30.0,0.0,,,62.0,,,15.6,1004.5
1937-07-05,21.8,14.5,27.7,0.0,,,71.0,,,18.7,1002.3
1937-07-06,20.8,17.9,25.7,0.0,,,75.0,,,18.5,999.5
1937-07-07,20.1,16.2,25.5,0.1,,,72.0,,,17.5,997.4
1937-07-08,18.4,15.4,22.9,0.0,,,72.0,,,15.3,1001.3
1937-07-09,18.7,13.3,25.1,0.0,,,66.0,,,14.0,1001.8
1937-07-10,14.8,11.9,21.5,10.2,,,79.0,,,13.9,993.9
1937-07-11,12.3,10.6,16.5,77.0,,,88.0,,,12.5,991.3
1937-07-12,12.7,10.4,13.5,25.0,,,97.0,,,14.0,992.9
1937-07-13,13.4,12.2,17.0,1.4,,,94.0,,,14.4,999.3
1937-07-14,15.5,10.9,20.3,3.0,,,89.0,,,15.7,1000.0
1937-07-15,19.1,10.5,27.5,0.0,,,71.0,,,14.9,998.1
1937-07-16,20.9,14.8,25.8,1.7,,,68.0,,,16.9,997.6
1937-07-17,19.8,15.6,24.5,0.0,,,69.0,,,16.0,1005.4
1937-07-18,17.9,16.6,21.5,0.0,,,80.0,,,16.5,1006.9
1937-07-19,18.9,11.9,25.3,0.0,,,66.0,,,14.3,1003.4
1937-07-20,20.4,10.5,27.9,0.4,,,65.0,,,15.1,1001.1
1937-07-21,20.3,16.5,26.6,0.3,,,77.0,,,18.1,998.6
1937-07-22,19.3,16.4,23.7,4.4,,,67.0,,,15.5,993.7
1937-07-23,15.3,13.4,18.4,3.8,,,68.0,,,12.0,995.9
1937-07-24,18.7,11.8,26.7,25.7,,,83.0,,,17.7,991.7
1937-07-25,17.4,15.3,22.4,0.0,,,72.0,,,14.4,994.2
1937-07-26,16.4,13.5,19.2,0.0,,,74.0,,,14.0,996.7
1937-07-27,14.5,13.4,17.1,0.3,,,78.0,,,13.1,999.3
1937-07-28,15.3,13.0,19.3,0.0,,,77.0,,,13.5,997.1
1937-07-29,15.7,11.5,20.8,0.0,,,75.0,,,13.2,996.8
1937-07-30,16.9,12.5,23.0,0.0,,,74.0,,,14.3,997.4
1937-07-31,17.7,11.9,23.5,0.0,,,79.0,,,16.1,998.5
1937-08-01,18.4,10.9,24.1,3.5,,,80.0,,,16.7,998.0
1937-08-02,16.8,14.8,22.9,16.1,,,87.0,,,17.1,998.8
1937-08-03,17.6,14.7,22.6,2.0,,,83.0,,,16.9,1000.1
1937-08-04,17.3,15.3,22.9,0.6,,,82.0,,,16.7,1001.4
1937-08-05,17.5,11.3,25.0,0.0,,,78.0,,,15.1,1003.2
1937-08-06,19.1,12.0,26.1,0.0,,,77.0,,,16.7,1004.5
1937-08-07,19.5,12.3,27.8,0.0,,,74.0,,,16.3,1003.4
1937-08-08,20.7,12.9,30.1,0.0,,,72.0,,,17.3,1002.3
1937-08-09,21.5,13.4,27.6,0.3,,,74.0,,,18.5,1001.7
1937-08-10,18.6,16.4,24.5,0.0,,,74.0,,,15.9,1000.8
1937-08-11,17.4,13.8,24.3,0.0,,,80.0,,,15.9,999.9
1937-08-12,18.2,12.4,26.9,24.0,,,76.0,,,15.7,999.5
1937-08-13,20.1,15.6,27.4,1.4,,,82.0,,,19.5,995.8
1937-08-14,19.7,15.3,26.5,0.0,,,68.0,,,15.3,994.0
1937-08-15,18.2,14.6,23.9,0.0,,,75.0,,,15.9,991.1
1937-08-16,14.2,12.5,19.5,0.0,,,70.0,,,11.5,995.0
1937-08-17,15.3,8.6,21.0,12.9,,,75.0,,,13.2,995.5
1937-08-18,16.0,13.5,20.2,0.1,,,81.0,,,14.9,999.8
1937-08-19,16.9,10.5,23.4,0.0,,,75.0,,,13.7,1002.0
1937-08-20,16.8,12.6,23.8,16.0,,,81.0,,,15.6,1001.5
1937-08-21,13.9,13.4,15.7,22.1,,,98.0,,,15.6,999.6
1937-08-22,13.6,12.4,15.5,3.6,,,93.0,,,14.5,997.1
1937-08-23,14.8,12.0,17.7,10.9,,,92.0,,,15.5,996.6
1937-08-24,17.7,14.7,22.9,0.0,,,85.0,,,17.3,1001.9
1937-08-25,18.1,15.0,22.6,0.0,,,86.0,,,18.0,1003.3
1937-08-26,17.7,14.6,22.5,0.0,,,83.0,,,16.8,1004.3
1937-08-27,16.7,15.5,20.0,0.4,,,86.0,,,16.4,1004.4
1937-08-28,17.4,13.0,22.5,0.0,,,82.0,,,16.4,1003.2
1937-08-29,16.8,13.5,23.0,0.0,,,81.0,,,16.0,1004.2
1937-08-30,15.9,10.0,24.2,0.0,,,73.0,,,12.5,1004.3
1937-08-31,15.5,10.1,22.0,0.0,,,79.0,,,13.7,1003.8
1937-09-01,16.0,10.0,23.8,0.0,,,75.0,,,13.1,1003.9
1937-09-02,19.7,11.5,28.4,0.0,,,63.0,,,13.6,1004.2
1937-09-03,20.3,12.5,27.7,0.0,,,69.0,,,16.5,1005.0
1937-09-04,16.8,15.3,20.0,0.0,,,84.0,,,16.5,1006.3
1937-09-05,16.5,14.0,23.5,0.0,,,73.0,,,14.1,1006.9
1937-09-06,16.4,12.6,24.7,0.0,,,73.0,,,13.5,1006.3
1937-09-07,17.8,10.5,27.1,0.0,,,72.0,,,14.4,1005.3
1937-09-08,19.3,12.1,28.2,0.0,,,70.0,,,15.9,1003.2
1937-09-09,13.6,10.5,18.5,1.0,,,74.0,,,11.5,1001.6
1937-09-10,11.9,9.5,16.5,1.5,,,80.0,,,11.1,994.2
1937-09-11,10.4,9.9,11.5,14.7,,,91.0,,,11.5,992.2
1937-09-12,11.4,9.5,14.0,0.7,,,85.0,,,11.6,991.1
1937-09-13,10.9,9.3,15.5,0.5,,,78.0,,,10.4,989.8
1937-09-14,12.2,8.0,16.5,0.2,,,82.0,,,11.6,988.6
1937-09-15,12.5,9.6,17.0,0.5,,,68.0,,,10.0,991.1
1937-09-16,15.2,10.5,21.3,0.0,,,70.0,,,12.1,990.0
1937-09-17,16.4,10.3,20.0,7.6,,,78.0,,,14.5,987.9
1937-09-18,14.1,11.4,22.0,0.0,,,73.0,,,11.9,994.1
1937-09-19,16.6,9.0,22.5,1.9,,,78.0,,,14.9,986.7
1937-09-20,13.4,11.0,18.6,0.0,,,68.0,,,10.7,989.9
1937-09-21,10.9,7.6,17.0,0.0,,,74.0,,,9.7,997.9
1937-09-22,11.6,5.0,16.0,0.0,,,76.0,,,10.0,1002.0
1937-09-23,11.6,5.0,15.4,10.0,,,84.0,,,11.3,1001.9
1937-09-24,12.3,10.1,17.6,0.3,,,85.0,,,12.3,1006.7
1937-09-25,11.8,7.4,18.4,0.0,,,81.0,,,11.3,1005.1
1937-09-26,13.4,7.5,19.4,0.0,,,79.0,,,12.0,1010.2
1937-09-27,14.5,9.0,21.0,0.0,,,80.0,,,13.3,1006.4
1937-09-28,17.4,11.9,24.0,4.4,,,79.0,,,15.5,998.2
1937-09-29,11.4,10.2,17.0,0.6,,,81.0,,,11.1,1005.0
1937-09-30,11.9,9.2,15.0,0.0,,,83.0,,,11.5,1006.5
1937-10-01,11.4,8.8,16.8,0.0,,,85.0,,,12.1,1001.9
1937-10-02,11.1,5.9,18.0,0.0,,,83.0,,,11.2,1001.3
1937-10-03,12.6,5.4,22.5,0.0,,,79.0,,,11.7,1004.5
1937-10-04,12.6,9.0,17.5,25.4,,,95.0,,,14.0,1004.9
1937-10-05,10.5,8.6,14.2,0.0,,,71.0,,,9.2,1010.6
1937-10-06,7.5,3.2,13.7,0.0,,,83.0,,,8.8,1010.7
1937-10-07,8.3,1.6,16.0,1.5,,,78.0,,,8.5,1000.7
1937-10-08,9.9,6.0,11.5,1.4,,,90.0,,,10.9,997.8
1937-10-09,10.3,9.5,12.0,2.3,,,91.0,,,11.3,1005.6
1937-10-10,8.4,7.6,12.0,2.6,,,90.0,,,10.0,1005.8
1937-10-11,7.8,5.8,11.2,0.3,,,79.0,,,8.4,1003.0
1937-10-12,7.7,5.4,11.2,0.3,,,82.0,,,8.7,1001.3
1937-10-13,9.2,6.5,10.6,0.0,,,87.0,,,10.1,1004.7
1937-10-14,9.3,8.5,10.7,7.1,,,80.0,,,9.3,1003.3
1937-10-15,9.8,7.3,12.4,5.1,,,92.0,,,11.2,1005.7
1937-10-16,10.2,8.5,11.8,0.0,,,84.0,,,10.3,1014.7
1937-10-17,10.7,8.6,11.5,0.0,,,78.0,,,10.0,1016.4
1937-10-18,9.7,7.1,16.2,0.0,,,80.0,,,9.9,1018.0
1937-10-19,9.5,4.5,17.0,0.0,,,76.0,,,8.9,1012.3
1937-10-20,9.6,4.5,17.0,0.0,,,67.0,,,7.6,1005.1
1937-10-21,9.3,6.0,14.5,0.0,,,75.0,,,8.8,1000.4
1937-10-22,9.6,6.2,13.0,0.0,,,79.0,,,9.3,997.2
1937-10-23,12.5,9.0,13.6,7.4,,,75.0,,,10.7,982.8
1937-10-24,11.3,9.7,17.1,7.0,,,82.0,,,11.5,981.1
1937-10-25,9.6,6.9,16.5,0.0,,,73.0,,,8.7,990.6
1937-10-26,9.8,6.9,12.6,0.0,,,82.0,,,10.0,996.1
1937-10-27,10.8,9.0,16.0,0.0,,,82.0,,,10.7,997.5
1937-10-28,10.6,7.0,15.5,0.0,,,80.0,,,10.1,998.2
1937-10-29,13.6,7.7,17.7,0.0,,,82.0,,,12.5,990.9
1937-10-30,11.9,7.6,17.8,0.0,,,85.0,,,12.0,995.5
1937-10-31,11.4,6.7,15.6,0.0,,,84.0,,,11.5,999.3
1937-11-01,10.7,7.5,12.1,0.0,,,69.0,,,8.7,993.6
1937-11-02,6.9,4.1,12.6,0.0,,,83.0,,,8.7,995.8
1937-11-03,6.3,3.7,7.6,0.0,,,76.0,,,7.2,1006.1
1937-11-04,6.8,1.6,8.2,0.0,,,82.0,,,8.1,1009.9
1937-11-05,8.6,5.6,9.8,0.0,,,86.0,,,9.5,1006.6
1937-11-06,9.6,7.8,10.9,1.8,,,87.0,,,10.3,1005.8
1937-11-07,10.6,8.5,13.4,0.0,,,87.0,,,11.2,1004.0
1937-11-08,8.6,5.6,12.8,0.0,,,84.0,,,9.9,1004.2
1937-11-09,6.7,4.7,8.6,2.3,,,87.0,,,8.5,995.7
1937-11-10,3.2,1.2,6.8,1.7,,,87.0,,,6.9,991.7
1937-11-11,2.8,-1.8,5.5,0.0,,,79.0,,,5.7,996.6
1937-11-12,4.1,-1.7,5.5,0.0,,,78.0,,,6.3,999.4
1937-11-13,2.9,0.2,5.5,0.6,,,74.0,,,5.7,998.4
1937-11-14,2.1,0.7,4.0,2.9,,,86.0,,,6.3,996.5
1937-11-15,3.2,0.3,5.4,3.0,,,81.0,,,6.3,996.5
1937-11-16,1.9,0.1,3.6,1.0,,,85.0,,,6.1,1003.5
1937-11-17,-1.6,-2.8,1.1,0.0,,,83.0,,,4.5,1000.9
1937-11-18,-1.7,-3.4,0.5,1.0,,,83.0,,,4.5,992.9
1937-11-19,3.8,-4.2,5.0,0.0,,,83.0,,,6.5,985.9
1937-11-20,5.5,2.3,8.7,0.0,,,75.0,,,6.8,994.6
1937-11-21,2.6,-0.4,6.3,0.0,,,79.0,,,6.1,999.7
1937-11-22,1.5,-1.4,4.8,0.0,,,82.0,,,5.6,1002.3
1937-11-23,0.6,-2.5,4.9,0.0,,,91.0,,,6.0,1005.4
