,T,Tmin,Tmax,Prec,Rad,Rs,RH,u2,u2mx,vap,aP
1971-06-19,9.8,7.2,12.2,1.2,,,86.0,,,10.4,986.9
1971-06-20,11.8,8.9,15.4,2.8,,,85.0,,,11.7,988.9
1971-06-21,12.5,10.2,14.6,1.5,,,89.0,,,12.9,985.9
1971-06-22,12.3,9.4,19.7,6.8,,,81.0,,,11.5,985.2
1971-06-23,12.7,9.3,16.9,0.0,,,77.0,,,11.2,989.2
1971-06-24,15.2,7.8,21.0,0.0,,,67.0,,,11.1,988.8
1971-06-25,17.8,10.3,23.9,0.0,,,65.0,,,12.9,986.0
1971-06-26,18.8,13.9,25.1,5.2,,,73.0,,,15.8,983.6
1971-06-27,16.7,14.5,20.6,2.9,,,75.0,,,14.2,984.0
1971-06-28,14.1,10.1,20.4,7.5,,,77.0,,,12.3,985.4
1971-06-29,11.0,9.1,14.5,17.8,,,88.0,,,11.5,984.3
1971-06-30,11.0,8.1,15.3,11.5,,,81.0,,,10.5,987.1
1971-07-01,12.9,9.4,18.0,0.0,,,83.0,,,12.1,989.4
1971-07-02,13.9,9.5,19.9,5.8,,,75.0,,,11.7,990.4
1971-07-03,15.4,12.7,20.0,0.0,,,82.0,,,14.0,989.7
1971-07-04,17.3,11.3,23.6,0.0,,,76.0,,,14.7,988.0
1971-07-05,17.4,10.3,23.7,0.0,,,69.0,,,13.6,990.5
1971-07-06,19.9,14.1,25.5,0.0,,,64.0,,,14.0,997.8
1971-07-07,19.9,14.4,26.1,0.0,,,63.0,,,14.2,1002.2
1971-07-08,21.1,14.0,27.1,0.0,,,58.0,,,13.7,1000.6
1971-07-09,22.6,14.3,29.4,0.0,,,56.0,,,14.8,996.1
1971-07-10,23.6,16.7,29.6,0.0,,,58.0,,,16.2,995.3
1971-07-11,22.1,17.0,27.5,0.0,,,67.0,,,17.4,996.9
1971-07-12,22.1,16.5,28.3,0.0,,,58.0,,,16.3,995.5
1971-07-13,17.2,15.0,25.1,0.0,,,65.0,,,12.8,997.4
1971-07-14,14.3,9.3,18.9,2.3,,,69.0,,,11.1,997.1
1971-07-15,15.1,12.6,18.6,0.1,,,77.0,,,13.0,991.1
1971-07-16,16.5,14.4,19.4,0.0,,,66.0,,,12.5,987.6
1971-07-17,14.0,10.0,19.3,0.0,,,60.0,,,9.3,988.8
1971-07-18,14.4,7.6,20.9,0.0,,,61.0,,,9.4,989.6
1971-07-19,14.7,9.5,20.2,0.0,,,65.0,,,10.4,991.1
1971-07-20,14.1,9.2,19.1,0.0,,,59.0,,,9.1,992.6
1971-07-21,16.0,10.2,22.0,0.0,,,58.0,,,10.2,992.2
1971-07-22,16.8,11.5,22.3,0.0,,,63.0,,,11.8,989.3
1971-07-23,19.8,11.0,27.6,0.0,,,56.0,,,11.6,987.3
1971-07-24,22.3,15.8,29.0,0.0,,,46.0,,,11.9,986.4
1971-07-25,23.9,16.7,29.7,0.0,,,47.0,,,13.6,991.0
1971-07-26,24.7,19.4,30.5,0.0,,,50.0,,,15.3,994.5
1971-07-27,25.9,16.5,33.5,0.0,,,53.25,,,16.3,995.4
1971-07-28,26.4,22.1,32.7,0.0,,,50.0,,,15.9,992.3
1971-07-29,20.4,16.3,29.6,1.0,,,71.0,,,16.7,994.9
1971-07-30,21.4,14.4,27.4,0.0,,,62.0,,,15.1,993.8
1971-07-31,24.8,15.6,32.4,0.0,,,56.0,,,16.3,990.7
1971-08-01,22.3,18.3,28.2,0.0,,,61.0,,,15.9,989.5
1971-08-02,24.1,16.7,30.7,0.0,,,57.0,,,16.5,987.9
1971-08-03,25.8,16.5,33.8,0.0,,,50.0,,,15.6,987.5
1971-08-04,22.2,19.7,31.0,0.0,,,58.0,,,15.2,986.9
1971-08-05,20.1,15.2,27.0,3.9,,,61.0,,,13.8,986.2
1971-08-06,23.3,15.1,31.9,0.0,,,56.0,,,14.4,987.4
1971-08-07,25.5,21.3,34.2,0.0,,,49.0,,,15.5,990.1
1971-08-08,19.0,15.6,24.7,2.5,,,67.0,,,14.6,996.5
1971-08-09,18.3,12.4,23.9,0.0,,,61.0,,,12.3,995.4
1971-08-10,22.1,14.9,29.0,0.0,,,47.0,,,12.0,986.7
1971-08-11,22.7,17.7,28.9,0.0,,,53.0,,,14.4,982.0
1971-08-12,17.6,14.7,24.9,0.0,,,64.0,,,13.0,988.0
1971-08-13,20.3,13.9,26.5,0.0,,,55.0,,,12.0,987.9
1971-08-14,24.7,16.8,32.2,2.7,,,49.0,,,14.5,985.5
1971-08-15,22.6,18.5,30.0,0.0,,,62.0,,,16.6,987.6
1971-08-16,16.7,13.7,24.5,0.0,,,66.0,,,12.5,993.7
1971-08-17,15.7,10.0,22.3,0.0,,,62.0,,,10.7,996.7
1971-08-18,19.0,10.9,26.3,0.0,,,51.0,,,10.4,995.5
1971-08-19,22.2,15.0,30.6,0.0,,,44.0,,,11.4,992.9
1971-08-20,25.1,19.6,32.3,0.0,,,51.0,,,15.7,987.8
1971-08-21,22.2,18.2,28.5,0.0,,,60.0,,,15.8,988.8
1971-08-22,20.3,16.2,26.7,49.0,,,79.0,,,18.4,988.3
1971-08-23,15.3,13.1,19.1,2.1,,,93.0,,,16.3,990.1
1971-08-24,12.6,8.0,19.6,0.0,,,70.0,,,9.8,996.3
1971-08-25,15.0,8.0,21.3,2.6,,,55.0,,,8.8,995.9
1971-08-26,16.9,11.7,21.8,0.3,,,59.0,,,11.4,985.8
1971-08-27,17.3,14.1,21.3,2.7,,,78.0,,,15.2,982.6
1971-08-28,15.5,11.1,20.2,0.0,,,72.0,,,12.5,991.8
1971-08-29,17.4,13.7,20.8,0.0,,,75.0,,,14.8,991.0
1971-08-30,18.8,13.5,24.3,0.2,,,73.0,,,15.4,985.1
1971-08-31,14.6,13.2,19.0,2.2,,,83.0,,,13.7,986.9
1971-09-01,15.4,9.9,21.1,0.0,,,70.0,,,11.8,992.7
1971-09-02,16.5,13.9,20.0,0.0,,,67.0,,,12.4,994.0
1971-09-03,17.0,11.5,22.4,0.0,,,64.0,,,12.3,999.1
1971-09-04,19.2,13.6,25.2,0.0,,,66.0,,,14.5,997.2
1971-09-05,15.0,12.0,19.5,0.0,,,68.0,,,11.5,999.0
1971-09-06,14.0,11.4,18.5,0.0,,,61.0,,,9.6,1000.2
1971-09-07,12.1,5.7,18.3,0.0,,,61.0,,,8.2,1003.9
1971-09-08,12.1,8.0,16.4,0.0,,,64.0,,,9.0,999.7
1971-09-09,9.0,5.2,13.5,15.2,,,84.0,,,9.5,989.0
1971-09-10,11.8,8.1,14.3,3.0,,,87.0,,,11.9,983.3
1971-09-11,11.6,10.6,14.8,0.0,,,86.0,,,11.8,988.7
1971-09-12,11.0,7.4,14.8,0.4,,,89.0,,,11.7,991.3
1971-09-13,12.3,10.2,15.6,0.0,,,78.0,,,11.1,993.1
1971-09-14,10.1,8.7,13.7,0.1,,,80.0,,,9.9,994.4
1971-09-15,7.8,5.8,11.2,1.8,,,85.0,,,9.0,998.5
1971-09-16,7.5,4.6,12.0,0.6,,,81.0,,,8.3,1001.8
1971-09-17,7.0,1.4,11.4,0.4,,,82.0,,,8.1,1000.6
1971-09-18,7.2,3.0,9.8,9.6,,,90.0,,,9.2,995.3
1971-09-19,11.4,8.9,15.0,0.0,,,81.0,,,10.7,994.9
1971-09-20,12.3,8.4,17.4,0.0,,,79.0,,,11.1,999.7
1971-09-21,13.9,8.6,20.3,0.0,,,71.0,,,11.1,1001.5
1971-09-22,15.3,9.6,21.8,0.0,,,70.0,,,11.9,1000.2
1971-09-23,17.1,12.5,22.8,1.1,,,66.0,,,12.6,994.9
1971-09-24,16.8,12.9,20.3,5.0,,,73.0,,,13.8,992.1
1971-09-25,14.3,10.4,18.5,5.9,,,80.0,,,12.8,993.5
1971-09-26,10.7,8.4,16.0,0.0,,,79.0,,,10.1,993.7
1971-09-27,12.0,6.7,18.1,0.0,,,71.0,,,9.8,992.3
1971-09-28,12.4,10.5,14.8,14.8,,,84.0,,,12.0,989.8
1971-09-29,11.0,9.3,12.6,4.4,,,96.0,,,12.6,993.1
1971-09-30,11.4,10.7,12.9,0.0,,,92.0,,,12.4,1002.4
1971-10-01,12.7,6.4,18.9,0.0,,,84.0,,,12.3,1004.7
1971-10-02,14.2,7.7,21.3,0.0,,,79.0,,,12.4,1000.3
1971-10-03,15.4,9.4,22.3,0.0,,,74.0,,,12.6,995.1
1971-10-04,10.4,8.4,17.8,1.8,,,86.0,,,11.2,993.6
1971-10-05,5.4,2.0,11.5,0.4,,,78.0,,,6.9,1006.8
1971-10-06,5.6,-0.3,12.3,0.0,,,72.0,,,6.3,1009.6
1971-10-07,10.7,4.4,17.6,0.0,,,54.0,,,6.7,1001.1
1971-10-08,12.6,10.0,17.8,0.0,,,57.0,,,8.3,997.0
1971-10-09,11.8,7.4,16.0,0.0,,,65.0,,,9.1,993.4
1971-10-10,14.2,10.5,17.9,0.0,,,68.0,,,10.9,993.2
1971-10-11,15.8,12.1,20.6,0.0,,,64.0,,,11.4,994.0
1971-10-12,15.0,9.9,20.9,0.0,,,69.0,,,11.5,992.2
1971-10-13,14.0,11.1,17.0,1.1,,,81.0,,,12.8,987.8
1971-10-14,5.8,3.0,13.2,19.1,,,97.0,,,9.1,986.2
1971-10-15,3.7,0.7,7.7,0.2,,,87.0,,,6.8,1000.5
1971-10-16,2.4,-2.4,8.2,0.0,,,77.0,,,5.4,1008.4
1971-10-17,4.5,-0.3,10.2,0.0,,,57.0,,,4.6,998.8
1971-10-18,9.7,4.6,13.8,0.0,,,65.0,,,7.9,993.2
1971-10-19,15.1,12.5,18.2,0.0,,,65.0,,,11.2,992.7
1971-10-20,13.8,12.5,15.7,1.5,,,58.0,,,9.2,994.0
1971-10-21,8.9,6.3,12.8,5.6,,,81.0,,,9.2,998.1
1971-10-22,13.3,7.6,15.6,0.0,,,72.0,,,10.8,994.2
1971-10-23,13.2,9.7,16.0,0.0,,,70.0,,,10.6,998.6
1971-10-24,11.3,6.6,16.9,0.0,,,79.0,,,10.5,1000.6
1971-10-25,11.4,10.2,14.8,0.0,,,74.0,,,9.8,997.5
1971-10-26,6.8,4.6,10.7,0.0,,,79.0,,,7.7,1006.7
1971-10-27,3.2,0.0,6.9,0.0,,,93.0,,,7.2,1011.7
1971-10-28,3.6,-0.4,8.8,0.0,,,91.0,,,7.2,1009.8
1971-10-29,4.6,0.3,9.4,0.0,,,87.0,,,7.3,1006.0
1971-10-30,5.7,2.7,10.9,0.0,,,70.0,,,6.2,1002.1
1971-10-31,5.9,2.2,10.5,0.0,,,65.0,,,6.1,1000.4
1971-11-01,6.6,4.1,9.0,0.9,,,89.0,,,8.7,1002.5
1971-11-02,8.8,7.7,11.1,0.0,,,90.0,,,10.2,1004.0
1971-11-03,8.2,6.4,9.5,0.5,,,89.0,,,9.7,1003.6
1971-11-04,11.6,8.7,16.1,0.0,,,68.0,,,9.0,999.4
1971-11-05,10.9,7.2,16.0,0.0,,,57.0,,,7.3,990.8
1971-11-06,11.3,6.2,15.4,0.1,,,56.0,,,7.5,980.7
1971-11-07,6.8,4.5,12.4,0.0,,,72.0,,,7.2,987.4
1971-11-08,6.7,2.7,9.6,0.2,,,72.0,,,7.0,979.8
1971-11-09,6.6,5.0,9.5,0.4,,,76.0,,,7.4,980.3
1971-11-10,3.5,1.9,6.1,6.6,,,95.0,,,7.5,986.8
1971-11-11,0.3,0.1,1.9,0.2,,,98.0,,,6.1,991.0
1971-11-12,0.7,-1.1,2.5,0.0,,,92.0,,,5.9,988.9
1971-11-13,3.0,1.4,5.0,0.0,,,88.0,,,6.6,987.2
1971-11-14,5.1,3.6,6.9,5.1,,,87.0,,,7.7,989.4
1971-11-15,5.8,4.6,6.6,4.7,,,94.0,,,8.7,996.3
1971-11-16,7.5,6.1,8.4,2.9,,,84.0,,,8.7,987.6
1971-11-17,3.8,2.3,8.4,5.0,,,82.0,,,6.6,981.9
1971-11-18,4.0,0.3,10.3,27.7,,,89.0,,,7.4,973.8
1971-11-19,-1.5,-3.5,4.8,0.1,,,92.0,,,5.1,974.8
1971-11-20,-5.3,-9.8,-3.3,0.0,,,81.0,,,3.3,994.6
1971-11-21,-3.4,-5.2,-1.5,1.7,,,72.0,,,3.5,979.4
1971-11-22,1.1,-3.1,5.0,0.0,,,79.0,,,5.2,966.3
1971-11-23,-0.3,-2.1,2.3,7.7,,,86.0,,,5.2,972.5
1971-11-24,-3.9,-4.9,-0.2,2.0,,,93.0,,,4.3,980.3
1971-11-25,-1.5,-4.0,0.7,0.3,,,86.0,,,4.7,987.1
1971-11-26,2.8,0.5,3.8,0.8,,,89.0,,,6.7,989.2
1971-11-27,4.4,2.9,6.7,0.0,,,93.0,,,7.8,990.7
1971-11-28,4.1,2.6,5.8,0.0,,,71.0,,,5.8,979.0
1971-11-29,3.7,3.0,4.9,0.0,,,77.0,,,6.2,977.6
1971-11-30,3.4,2.8,4.4,0.0,,,83.0,,,6.5,980.3
1971-12-01,2.7,2.2,3.8,1.4,,,96.0,,,7.1,981.1
1971-12-02,2.2,1.7,2.3,0.3,,,97.0,,,6.9,985.5
1971-12-03,2.2,1.7,3.0,0.3,,,99.0,,,7.1,996.9
1971-12-04,3.4,1.9,5.1,4.0,,,89.0,,,6.9,1005.6
1971-12-05,5.3,3.4,7.1,1.5,,,95.0,,,8.5,1002.4
1971-12-06,6.1,5.7,7.1,1.5,,,98.0,,,9.3,1002.5
1971-12-07,4.9,4.1,6.3,2.6,,,94.0,,,8.2,1003.4
1971-12-08,1.2,-1.9,4.5,0.2,,,79.0,,,5.4,995.5
1971-12-09,-2.5,-4.2,-0.9,3.5,,,83.0,,,4.2,997.6
1971-12-10,3.6,-2.7,5.2,7.4,,,97.0,,,7.7,985.7
1971-12-11,7.0,5.2,7.6,8.6,,,92.0,,,9.2,990.0
1971-12-12,5.6,4.0,7.4,19.3,,,95.0,,,8.6,992.2
1971-12-13,5.0,4.3,6.3,1.5,,,92.0,,,8.0,997.3
1971-12-14,6.0,4.7,7.3,0.0,,,87.0,,,8.2,1000.0
1971-12-15,4.9,2.6,6.8,0.0,,,80.0,,,7.0,1002.2
1971-12-16,7.3,5.8,8.0,0.0,,,83.0,,,8.5,1004.4
1971-12-17,5.7,4.1,8.5,0.0,,,83.0,,,7.6,1004.1
1971-12-18,1.1,-0.4,5.4,0.0,,,92.0,,,6.1,1001.3
1971-12-19,1.3,-1.0,5.3,2.8,,,84.0,,,5.6,996.6
1971-12-20,6.4,1.6,8.0,12.8,,,84.0,,,8.1,992.7
1971-12-21,10.1,5.9,11.7,1.9,,,87.0,,,10.7,996.9
1971-12-22,7.9,5.5,11.7,7.0,,,94.0,,,10.0,998.7
1971-12-23,6.4,4.3,9.3,3.6,,,94.0,,,9.1,992.9
1971-12-24,5.1,2.5,8.3,0.0,,,88.0,,,7.7,999.0
1971-12-25,4.6,3.5,6.3,0.0,,,88.0,,,7.4,1001.2
1971-12-26,2.1,1.0,4.2,0.0,,,98.0,,,7.0,1000.9
1971-12-27,3.7,0.1,7.1,0.2,,,84.0,,,6.7,997.3
1971-12-28,3.1,0.8,6.8,2.0,,,88.0,,,6.7,989.4
1971-12-29,-1.6,-2.9,0.8,0.7,,,86.0,,,4.7,993.1
1971-12-30,0.4,-1.8,1.9,0.6,,,94.0,,,5.9,998.9
1971-12-31,0.4,-0.3,1.9,0.0,,,91.0,,,5.7,1005.2
1972-01-01,0.0,-0.8,2.3,0.0,,,86.0,,,5.3,1003.3
1972-01-02,-0.5,-2.2,1.2,0.0,,,93.0,,,5.5,998.8
1972-01-03,3.3,0.9,4.0,0.4,,,79.0,,,6.1,991.9
1972-01-04,2.7,1.1,5.4,0.0,,,85.0,,,6.3,993.9
1972-01-05,0.3,-0.4,1.1,8.6,,,95.0,,,6.0,996.2
1972-01-06,-0.2,-1.3,2.4,0.0,,,91.0,,,5.5,995.7
1972-01-07,-1.3,-4.8,0.3,0.0,,,92.0,,,5.1,995.5
1972-01-08,-0.6,-1.1,-0.3,0.0,,,97.0,,,5.7,993.0
1972-01-09,-0.4,-0.7,1.0,0.7,,,95.0,,,5.7,991.9
1972-01-10,-0.5,-0.8,0.1,0.0,,,96.0,,,5.7,995.5
1972-01-11,-0.8,-1.4,0.3,0.0,,,88.0,,,5.1,996.9
1972-01-12,-3.3,-4.4,0.0,0.0,,,80.0,,,3.9,995.1
1972-01-13,-3.4,-4.4,-1.4,0.0,,,77.0,,,3.7,994.1
1972-01-14,-5.0,-6.8,-3.4,0.0,,,71.0,,,3.0,991.9
1972-01-15,-6.1,-7.8,-2.4,0.0,,,68.0,,,2.6,994.0
1972-01-16,-9.7,-13.5,-5.5,0.0,,,68.0,,,2.0,993.0
1972-01-17,-10.0,-12.6,-6.5,0.1,,,64.0,,,1.8,987.8
1972-01-18,-8.6,-12.4,-5.1,0.0,,,78.0,,,2.5,986.5
1972-01-19,-3.4,-9.9,-1.4,0.0,,,83.0,,,4.0,987.5
1972-01-20,-1.6,-2.8,-0.2,0.0,,,83.0,,,4.5,984.5
1972-01-21,0.8,-1.3,2.4,4.6,,,81.0,,,5.3,985.4
1972-01-22,-0.1,-0.5,1.2,1.9,,,98.0,,,6.0,998.5
1972-01-23,-0.4,-1.0,0.7,0.0,,,96.0,,,5.7,1001.5
1972-01-24,-2.0,-3.1,0.0,0.0,,,83.0,,,4.4,993.2
1972-01-25,-2.0,-4.5,1.5,0.0,,,80.0,,,4.3,984.8
1972-01-26,-0.7,-2.4,1.2,0.4,,,88.0,,,5.2,986.0
1972-01-27,-2.1,-3.5,-0.9,0.2,,,82.0,,,4.3,973.7
1972-01-28,-4.1,-6.8,-0.6,0.1,,,89.0,,,4.1,985.7
1972-01-29,-10.0,-10.6,-6.8,0.5,,,85.0,,,2.4,991.7
1972-01-30,-10.7,-12.6,-8.5,2.4,,,82.0,,,2.2,987.9
1972-01-31,-7.0,-9.8,-3.8,2.4,,,85.0,,,3.0,992.2
1972-02-01,-5.9,-8.3,-2.9,0.0,,,89.0,,,3.5,994.9
1972-02-02,-1.3,-4.9,0.3,0.0,,,82.0,,,4.6,992.2
1972-02-03,-1.8,-2.7,-0.1,0.0,,,78.0,,,4.2,988.5
1972-02-04,-2.9,-4.9,-0.4,0.0,,,64.0,,,3.2,982.9
1972-02-05,-1.6,-3.2,0.5,0.0,,,59.0,,,3.2,984.6
1972-02-06,0.0,-1.7,2.4,0.0,,,61.0,,,3.7,987.0
1972-02-07,1.2,-0.6,3.6,0.0,,,73.0,,,4.9,985.6
1972-02-08,2.7,1.7,5.2,0.0,,,77.0,,,5.7,986.3
1972-02-09,2.6,1.0,4.4,0.0,,,87.0,,,6.4,984.4
1972-02-10,1.3,-0.7,3.1,3.3,,,94.0,,,6.3,982.1
1972-02-11,2.3,0.6,3.7,1.7,,,93.0,,,6.7,975.4
1972-02-12,3.7,2.1,5.8,0.0,,,84.0,,,6.7,968.7
1972-02-13,3.8,1.8,6.9,0.0,,,78.0,,,6.3,975.3
1972-02-14,1.3,-0.9,3.8,0.1,,,95.0,,,6.4,985.2
1972-02-15,3.2,0.4,5.2,0.0,,,89.0,,,6.9,993.2
1972-02-16,2.5,-0.3,5.3,0.0,,,74.0,,,5.4,989.1
1972-02-17,3.1,0.1,5.3,0.0,,,73.0,,,5.5,987.5
1972-02-18,3.0,1.1,5.1,0.0,,,82.0,,,6.2,989.1
1972-02-19,6.9,1.5,12.0,0.0,,,72.0,,,7.0,994.9
1972-02-20,6.0,5.2,8.4,0.0,,,73.0,,,6.8,984.3
1972-02-21,4.5,3.3,6.0,0.0,,,83.0,,,7.0,991.4
1972-02-22,4.5,1.3,8.3,0.0,,,79.0,,,6.6,996.2
1972-02-23,3.4,1.1,5.9,0.0,,,87.0,,,6.8,999.1
1972-02-24,3.0,1.4,5.1,0.0,,,89.0,,,6.8,998.6
1972-02-25,5.3,2.9,8.7,0.5,,,84.0,,,7.5,992.4
1972-02-26,5.3,4.0,8.3,0.0,,,90.0,,,8.0,990.0
1972-02-27,5.7,3.8,7.6,0.0,,,86.0,,,7.8,990.9
1972-02-28,4.4,3.6,6.3,0.2,,,96.0,,,8.0,992.1
1972-02-29,3.7,2.7,5.2,0.2,,,91.0,,,7.2,992.7
1972-03-01,2.8,2.2,3.7,0.0,,,95.0,,,7.1,991.9
1972-03-02,2.7,2.0,4.1,0.1,,,95.0,,,7.1,992.8
1972-03-03,4.0,1.6,7.4,0.0,,,85.0,,,6.8,987.0
1972-03-04,6.6,3.5,11.1,0.0,,,69.0,,,6.6,981.2
1972-03-05,6.2,4.9,8.2,0.0,,,70.0,,,6.6,973.0
1972-03-06,6.7,5.5,8.7,0.0,,,75.0,,,7.4,974.8
1972-03-07,7.1,3.9,12.5,0.0,,,74.0,,,7.3,977.2
1972-03-08,5.7,5.1,7.8,1.0,,,90.0,,,8.2,981.3
1972-03-09,5.8,-0.4,10.5,0.0,,,84.0,,,7.3,985.7
1972-03-10,3.7,2.3,6.5,8.1,,,87.0,,,7.5,985.8
1972-03-11,-1.3,-2.6,4.4,0.0,,,75.0,,,4.3,995.3
1972-03-12,-3.5,-7.1,-0.1,0.0,,,55.0,,,2.6,1006.0
1972-03-13,2.0,-2.5,7.2,0.0,,,42.0,,,2.9,1002.2
1972-03-14,4.6,-0.3,11.2,0.0,,,47.0,,,4.0,997.8
1972-03-15,8.2,2.1,15.9,0.0,,,51.0,,,5.3,998.9
1972-03-16,9.9,2.0,16.3,0.0,,,49.0,,,5.7,1001.0
1972-03-17,11.3,3.3,18.1,0.0,,,49.0,,,6.3,1001.7
1972-03-18,10.3,3.1,18.5,0.0,,,53.0,,,6.2,999.1
1972-03-19,11.4,7.3,17.7,0.0,,,47.0,,,6.2,992.8
1972-03-20,12.2,6.6,19.8,0.0,,,52.0,,,7.2,991.9
1972-03-21,10.0,5.8,16.6,0.0,,,64.0,,,7.8,993.4
1972-03-22,8.6,3.7,14.5,0.0,,,73.0,,,8.2,994.9
1972-03-23,8.2,4.1,11.5,0.0,,,68.0,,,7.5,991.2
1972-03-24,3.9,1.6,11.0,0.0,,,68.0,,,5.4,993.3
1972-03-25,2.4,-0.8,5.8,0.0,,,88.0,,,6.3,994.5
1972-03-26,10.2,1.2,17.8,1.1,,,59.0,,,7.1,980.9
1972-03-27,7.5,4.5,14.1,4.8,,,70.0,,,7.2,973.7
1972-03-28,3.6,0.7,8.7,3.5,,,79.0,,,6.1,967.3
1972-03-29,3.8,0.7,8.0,0.5,,,77.0,,,6.2,978.8
1972-03-30,6.6,1.6,11.3,0.0,,,69.0,,,6.6,985.8
1972-03-31,11.3,7.6,15.6,6.0,,,56.0,,,7.5,985.3
1972-04-01,5.9,2.1,12.1,4.8,,,84.0,,,7.8,988.3
1972-04-02,6.3,1.7,8.5,5.6,,,81.0,,,7.9,992.8
1972-04-03,10.9,8.3,14.5,2.1,,,82.0,,,10.7,984.3
1972-04-04,9.2,4.1,14.5,1.1,,,68.0,,,7.8,982.1
1972-04-05,11.3,10.2,13.3,0.0,,,70.0,,,9.4,975.8
1972-04-06,8.7,5.7,13.5,1.1,,,68.0,,,7.5,980.7
1972-04-07,10.3,3.3,14.9,1.8,,,73.0,,,9.1,980.8
1972-04-08,11.4,10.5,14.5,0.4,,,70.0,,,9.4,981.6
1972-04-09,9.5,6.7,14.0,0.0,,,61.0,,,7.2,985.8
1972-04-10,10.3,3.4,15.7,0.0,,,58.0,,,6.8,979.1
1972-04-11,9.3,8.0,13.4,2.1,,,61.0,,,7.1,968.6
1972-04-12,7.1,5.1,9.7,0.1,,,87.0,,,8.7,974.5
1972-04-13,7.5,5.2,10.5,0.0,,,86.0,,,8.9,987.8
1972-04-14,9.6,2.6,15.1,0.0,,,67.0,,,7.6,989.8
1972-04-15,8.5,6.7,12.9,1.3,,,79.0,,,8.7,983.3
1972-04-16,6.9,6.1,10.2,0.0,,,87.0,,,8.6,986.8
1972-04-17,5.6,4.4,7.3,1.2,,,93.0,,,8.4,988.8
1972-04-18,6.1,4.2,8.3,0.9,,,79.0,,,7.3,988.2
1972-04-19,5.5,3.5,9.4,4.9,,,89.0,,,8.1,985.2
1972-04-20,6.4,3.7,8.5,0.0,,,87.0,,,8.4,992.8
1972-04-21,8.3,4.5,11.1,4.8,,,83.0,,,9.1,989.3
1972-04-22,11.4,6.7,15.9,0.0,,,75.0,,,10.0,985.5
1972-04-23,9.5,4.5,14.5,0.0,,,54.0,,,6.2,989.6
1972-04-24,4.6,0.6,11.4,1.0,,,78.0,,,6.6,985.7
1972-04-25,0.0,-4.3,4.3,0.0,,,67.0,,,4.0,991.7
1972-04-26,3.0,-1.0,6.0,0.6,,,76.0,,,5.9,986.8
1972-04-27,5.4,2.7,9.3,1.3,,,80.0,,,7.1,981.4
1972-04-28,3.7,0.8,8.5,0.7,,,80.0,,,6.3,985.4
1972-04-29,8.7,3.1,13.0,0.0,,,56.0,,,6.0,982.3
1972-04-30,13.6,8.1,20.5,0.0,,,43.0,,,6.4,980.7
1972-05-01,15.4,10.1,20.1,0.0,,,43.0,,,7.4,982.8
1972-05-02,16.0,10.4,23.1,0.0,,,52.0,,,9.1,984.5
1972-05-03,13.4,10.5,20.2,0.7,,,61.0,,,9.0,984.5
1972-05-04,9.7,7.9,12.0,0.1,,,82.0,,,9.9,982.8
1972-05-05,12.6,8.4,18.2,0.0,,,73.0,,,10.4,985.5
1972-05-06,14.6,6.8,20.5,0.1,,,67.0,,,10.7,988.5
1972-05-07,15.5,11.1,20.7,1.0,,,68.0,,,11.7,988.9
1972-05-08,14.1,9.0,20.1,0.0,,,70.0,,,11.1,990.4
1972-05-09,14.1,5.2,21.5,0.4,,,64.0,,,9.9,990.0
1972-05-10,12.3,11.8,15.3,0.8,,,80.0,,,11.3,987.6
1972-05-11,8.4,7.1,12.6,5.6,,,92.0,,,10.2,984.6
1972-05-12,9.2,6.7,13.4,0.0,,,83.0,,,9.6,981.3
1972-05-13,8.2,6.8,11.8,1.5,,,84.0,,,9.1,979.6
1972-05-14,5.9,3.1,10.4,2.4,,,95.0,,,8.9,980.4
1972-05-15,8.2,6.5,10.4,0.8,,,90.0,,,9.7,983.8
1972-05-16,7.6,7.0,8.3,6.5,,,98.0,,,10.2,984.0
1972-05-17,11.0,6.5,15.9,0.0,,,76.0,,,9.7,985.3
1972-05-18,12.6,8.5,17.4,4.7,,,71.0,,,10.2,990.2
1972-05-19,12.2,11.3,14.4,5.5,,,96.0,,,13.7,986.8
1972-05-20,10.3,9.0,12.5,13.5,,,96.0,,,12.1,986.0
1972-05-21,12.4,8.7,18.7,2.6,,,79.0,,,11.1,991.1
1972-05-22,15.1,9.1,20.7,0.0,,,66.0,,,10.9,993.9
1972-05-23,17.6,9.1,23.7,0.0,,,57.0,,,10.8,992.9
1972-05-24,18.1,13.0,23.9,2.1,,,64.0,,,13.2,992.9
1972-05-25,15.5,13.1,21.7,1.5,,,77.0,,,13.6,993.5
1972-05-26,14.6,10.3,18.5,2.0,,,76.0,,,12.6,986.2
1972-05-27,12.8,10.9,17.8,1.6,,,68.0,,,9.9,977.5
1972-05-28,10.1,8.3,13.8,6.3,,,83.0,,,10.2,981.1
1972-05-29,12.8,9.1,17.9,0.9,,,79.0,,,11.4,987.5
1972-05-30,13.5,11.2,17.8,5.0,,,71.0,,,10.8,987.4
1972-05-31,12.8,8.5,17.5,0.0,,,61.0,,,8.8,988.6
1972-06-01,11.8,9.1,17.0,0.0,,,70.0,,,9.5,989.2
1972-06-02,12.5,8.7,18.2,0.5,,,74.0,,,10.5,991.6
1972-06-03,15.0,7.5,21.5,0.0,,,66.0,,,10.4,993.8
1972-06-04,19.0,12.0,25.6,0.0,,,52.0,,,10.7,991.4
1972-06-05,22.1,15.3,28.6,0.0,,,54.0,,,13.8,988.3
